message_id,email_date,email_subject,company,industry,subsidiary_of,section_type,event_type,executive_name,old_position,new_position,effective_date,posted_date,raw_event_text
184cc5bfb9b82fb3,2022-12-01T00:23:23+00:00,339 News on S&P 500,Chubb UK & Ireland,Insurance,Chubb EMEA,Changes,unparsed,,,,,November 22,"within the existing contacts:Emma Bartolo, Corporate Regional Manager, London, will leave the company in Feb. 2023 (posted on November 22)."
184cc5bfb9b82fb3,2022-12-01T00:23:23+00:00,339 News on S&P 500,BNY Mellon Wealth Management Southeast,Financial Services,BNY Mellon Wealth Management,Changes,unparsed,,,,,November 21,"within the existing contacts: Kent Moegerle, who was, is promoted to (posted on November 21)."
184cc5bfb9b82fb3,2022-12-01T00:23:23+00:00,339 News on S&P 500,Newton Investment Management,Holding,BNY Mellon,Changes,unparsed,,,,,November 20,"within the existing contacts:Susan Noble, who is Chairman of the Board and Independent Non-Executive Director will soon leave the company (posted on November 20)."
184cc5bfb9b82fb3,2022-12-01T00:23:23+00:00,339 News on S&P 500,Textron Aviation,Aerospace,Textron,Changes,unparsed,,,,,November 16,"Ronald Draper, President and Chief Executive Officer, is retiring (posted on November 16)."
184cc5bfb9b82fb3,2022-12-01T00:23:23+00:00,339 News on S&P 500,R/GA,Communication & Sales,Interpublic,Changes,unparsed,,,,,November 11,"within the existing contacts:Tania Secor, Global Chief Financial Officer, will leave the company in Dec. 2022 (posted on November 11)."
184cc5bfb9b82fb3,2022-12-01T00:23:23+00:00,339 News on S&P 500,Corebridge Financial,Insurance,AIG,Changes,unparsed,,,,,November 4,"Stephen Maginn who was, becomes (posted on November 4)."
184cc5bfb9b82fb3,2022-12-01T00:23:23+00:00,339 News on S&P 500,AIG,Insurance,,Changes,unparsed,,,,,November 4,"within the existing contacts:Douglas Steenland, Lead Independent Director, will leave the company in Jan. 2023 (posted on November 4)."
184cc5bfb9b82fb3,2022-12-01T00:23:23+00:00,339 News on S&P 500,JPMorgan Japanese Investment Trust,Fund,JPMorgan Asset Management UK,Changes,unparsed,,,,,November 2,"within the existing contacts:Stephen Gomersall, Senior Independent Director, will retire in Jan. 2023 (posted on November 2)."
1843405f1388d0f7,2022-11-01T01:41:04+00:00,1026 News on Russell 3000,Magenta Telekom,Telecommunications,Deutsche Telekom,Changes,unparsed,,,,,October 28,"within the existing contacts:Philipp Pohlmann, Chief Financial Officer, will leave the company in Jan. 2023 (posted on October 28)."
1843405f1388d0f7,2022-11-01T01:41:04+00:00,1026 News on Russell 3000,Reprise Digital Australia,Communication & Sales,Reprise Digital APAC,Changes,unparsed,,,,,October 28,"within the existing contacts: Maria Grivas who was, becomes (posted on October 28)."
1843405f1388d0f7,2022-11-01T01:41:04+00:00,1026 News on Russell 3000,American Woodmark,Furniture,,Changes,unparsed,,,,,October 27,"within the existing contacts: Carol Moerdyk, who is Director will soon leave the company (posted on October 27)."
1843405f1388d0f7,2022-11-01T01:41:04+00:00,1026 News on Russell 3000,8x8,Telecommunications,,Changes,unparsed,,,,,October 26,"within the existing contacts: Ken Berryman, who was, is promoted to (posted on October 26)."
1843405f1388d0f7,2022-11-01T01:41:04+00:00,1026 News on Russell 3000,PMA Companies,Insurance,Old Republic International,Changes,unparsed,,,,"Jan. 1, 2019",October 25,"Vincent Donnelly who is, will become on Jan. 1, 2019 (posted on October 25)."
1843405f1388d0f7,2022-11-01T01:41:04+00:00,1026 News on Russell 3000,Vista Outdoor,Aerospace,,Changes,unparsed,,,,,October 24,"within the existing contacts:Sudhanshu Priyadarshi, Senior Vice President and Chief Financial Officer, will leave the company in Nov. 2022 (posted on October 24)."
1843405f1388d0f7,2022-11-01T01:41:04+00:00,1026 News on Russell 3000,Apple,Consumer Electronics,,Changes,unparsed,,,,,October 24,"within the existing contacts:Evans Hankey, who is Vice President of Industrial Design will soon leave the company (posted on October 24)."
1843405f1388d0f7,2022-11-01T01:41:04+00:00,1026 News on Russell 3000,Citibank ANZ,Banking,Citigroup APAC,Changes,unparsed,,,,,October 19,"within the existing contacts: Hamish Whitehead, who was, is promoted to (posted on October 19)."
1843405f1388d0f7,2022-11-01T01:41:04+00:00,1026 News on Russell 3000,Amazon Devices,Consumer Electronics,Amazon,Changes,unparsed,,,,,October 19,"within the existing contacts:Tom Taylor, Senior Vice President, Amazon Alexa, is retiring (posted on October 19)."
1843405f1388d0f7,2022-11-01T01:41:04+00:00,1026 News on Russell 3000,Coherent,Semiconductors,MKS Instruments,Changes,unparsed,,,,,October 18,"within the existing contacts: Andreas Mattes who was, becomes (posted on October 18)."
1843405f1388d0f7,2022-11-01T01:41:04+00:00,1026 News on Russell 3000,AvalonBay,Real Estate,,Changes,unparsed,,,,,October 18,"within the existing contacts:Alan Buckelew, Director, will retire in May 2023 (posted on October 18)."
1843405f1388d0f7,2022-11-01T01:41:04+00:00,1026 News on Russell 3000,AbbVie,Pharmaceuticals,,Changes,unparsed,,,,,October 17,"within the existing contacts:Laura Schumacher, Vice Chairman, External Affairs and Chief Legal Officer, is retiring (posted on October 17)."
1843405f1388d0f7,2022-11-01T01:41:04+00:00,1026 News on Russell 3000,Hargreaves Lansdown,Financial Services,,Changes,unparsed,,,,,October 17,"Christopher Hill, Chief Executive Officer and Director, will leave the company in Nov. 2023 (posted on October 17)."
1843405f1388d0f7,2022-11-01T01:41:04+00:00,1026 News on Russell 3000,Red Hat,Software,IBM,Changes,unparsed,,,,,October 12,"Dirk-Peter Van Leeuwen who was, becomes (posted on October 12)."
1843405f1388d0f7,2022-11-01T01:41:04+00:00,1026 News on Russell 3000,The CW! Network,Broadcasting,Nexstar Media Group,Changes,unparsed,,,,,October 5,"Mitch Nedick, Executive Vice President, Chief Financial Officer, has left the company (posted on October 5). Rick Haskins, who is President of Streaming and Chief Branding Officer will soon leave the company (posted on October 4)."
1843405dde402a78,2022-11-01T01:40:41+00:00,413 News on S&P 500,Principal Financial,Financial Services,,Changes,unparsed,,,,,October 31,"within the existing contacts: Pedro Borda, who was, is promoted to (posted on October 31)."
1843405dde402a78,2022-11-01T01:40:41+00:00,413 News on S&P 500,Reprise Digital Australia,Communication & Sales,Reprise Digital APAC,Changes,unparsed,,,,,October 28,"within the existing contacts: Maria Grivas who was, becomes (posted on October 28)."
1843405dde402a78,2022-11-01T01:40:41+00:00,413 News on S&P 500,Apple,Consumer Electronics,,Changes,unparsed,,,,,October 24,"within the existing contacts:Evans Hankey, who is Vice President of Industrial Design will soon leave the company (posted on October 24)."
1843405dde402a78,2022-11-01T01:40:41+00:00,413 News on S&P 500,Trimble,Software,,Changes,unparsed,,,,,October 21,"within the existing contacts: Thomas Fansler who was, becomes (posted on October 21)."
1843405dde402a78,2022-11-01T01:40:41+00:00,413 News on S&P 500,Citibank ANZ,Banking,Citigroup APAC,Changes,unparsed,,,,,October 19,"within the existing contacts: Hamish Whitehead, who was, is promoted to (posted on October 19)."
1843405dde402a78,2022-11-01T01:40:41+00:00,413 News on S&P 500,Amazon Devices,Consumer Electronics,Amazon,Changes,unparsed,,,,,October 19,"within the existing contacts:Tom Taylor, Senior Vice President, Amazon Alexa, is retiring (posted on October 19)."
1843405dde402a78,2022-11-01T01:40:41+00:00,413 News on S&P 500,AvalonBay,Real Estate,,Changes,unparsed,,,,,October 18,"within the existing contacts:Alan Buckelew, Director, will retire in May 2023 (posted on October 18)."
1843405dde402a78,2022-11-01T01:40:41+00:00,413 News on S&P 500,AbbVie,Pharmaceuticals,,Changes,unparsed,,,,,October 17,"within the existing contacts:Laura Schumacher, Vice Chairman, External Affairs and Chief Legal Officer, is retiring (posted on October 17)."
1843405ddafd6b85,2022-11-01T01:01:21+00:00,468 News on Global Fortune 500,Magenta Telekom,Telecommunications,Deutsche Telekom,Changes,unparsed,,,,,October 28,"within the existing contacts:Philipp Pohlmann, Chief Financial Officer, will leave the company in Jan. 2023 (posted on October 28)."
1843405ddafd6b85,2022-11-01T01:01:21+00:00,468 News on Global Fortune 500,Apple,Consumer Electronics,,Changes,unparsed,,,,,October 24,"within the existing contacts:Evans Hankey, who is Vice President of Industrial Design will soon leave the company (posted on October 24)."
1843405ddafd6b85,2022-11-01T01:01:21+00:00,468 News on Global Fortune 500,Citibank ANZ,Banking,Citigroup APAC,Changes,unparsed,,,,,October 19,"within the existing contacts: Hamish Whitehead, who was, is promoted to (posted on October 19)."
1843405ddafd6b85,2022-11-01T01:01:21+00:00,468 News on Global Fortune 500,Amazon Devices,Consumer Electronics,Amazon,Changes,unparsed,,,,,October 19,"within the existing contacts:Tom Taylor, Senior Vice President, Amazon Alexa, is retiring (posted on October 19)."
1843405ddafd6b85,2022-11-01T01:01:21+00:00,468 News on Global Fortune 500,AbbVie,Pharmaceuticals,,Changes,unparsed,,,,,October 17,"within the existing contacts:Laura Schumacher, Vice Chairman, External Affairs and Chief Legal Officer, is retiring (posted on October 17)."
1839200a395144ab,2022-10-01T00:23:07+00:00,421 News on Global Fortune 500,Apple,Consumer Electronics,,Changes,unparsed,,,,,September 30,"within the existing contacts:Tony Blevins, who is Vice President of Procurement will soon leave the company (posted on September 30)."
1839200a395144ab,2022-10-01T00:23:07+00:00,421 News on Global Fortune 500,Axa XL Benelux,Insurance,Axa XL,Changes,unparsed,,,,,September 28,"Piet van der Have, Underwriting Manager, Casualty and Environmental, will retire in Jan. 2023 (posted on September 28)."
1839200a395144ab,2022-10-01T00:23:07+00:00,421 News on Global Fortune 500,New York Life Investment Management,Holding,New York Life,Changes,unparsed,,,,,September 28,"within the existing contacts:Yie-Hsin Hung, Chief Executive Officer, will leave the company in Dec. 2022 (posted on September 28)."
1839200a395144ab,2022-10-01T00:23:07+00:00,421 News on Global Fortune 500,China Jinmao,Real Estate,Sinochem,Changes,unparsed,,,,,September 27,"within the existing contacts:Gaoning Ning, Chairman of the Board, is retiring (posted on September 27)."
1839200a395144ab,2022-10-01T00:23:07+00:00,421 News on Global Fortune 500,BPCE,Banking,,Changes,unparsed,,,,,September 19,"within the existing contacts:Laurent Mignon, Chief Executive Officer, will leave the company in Jan. 2023 (posted on September 19)."
1839200a395144ab,2022-10-01T00:23:07+00:00,421 News on Global Fortune 500,Munich Re,Reinsurance,,Changes,unparsed,,,,"Aug. 1, 2018",September 14,"within the existing contacts: Doris Hoepke who is, will become on Aug. 1, 2018 (posted on September 14)."
1839200a395144ab,2022-10-01T00:23:07+00:00,421 News on Global Fortune 500,Walmart China,Retail,Walmart International,Changes,unparsed,,,,,September 14,"within the existing contacts: Qiao Jia Zeng, who was, is promoted to (posted on September 14)."
1839200a395144ab,2022-10-01T00:23:07+00:00,421 News on Global Fortune 500,Allspring Global Investments,Financial Services,Wells Fargo,Changes,unparsed,,,,,September 12,"within the existing contacts: Henrietta Pacquement who was, becomes (posted on September 12)."
1839200a395144ab,2022-10-01T00:23:07+00:00,421 News on Global Fortune 500,Barclays UK,Banking,Barclays,Changes,unparsed,,,,,September 8,"within the existing contacts:Jose Carvalho, who is Head of Consumer Products will soon leave the company (posted on September 8)."
1839200a395144ab,2022-10-01T00:23:07+00:00,421 News on Global Fortune 500,Sanofi,Pharmaceuticals,,Changes,unparsed,,,,,September 7,"within the existing contacts:Serge Weinberg, Chairman of the Board, will leave the company in May 2023 (posted on September 7)."
1839200a395144ab,2022-10-01T00:23:07+00:00,421 News on Global Fortune 500,BNP Paribas,Banking,,Changes,unparsed,,,,,September 6,"within the existing contacts:Stefaan Decraene, who is Managing Director, International Retail Banking, Member of the Executive Committee will soon leave the company (posted on September 6)."
1839200a38948050,2022-10-01T00:23:06+00:00,405 News on S&P 500,Apple,Consumer Electronics,,Changes,unparsed,,,,,September 30,"within the existing contacts:Tony Blevins, who is Vice President of Procurement will soon leave the company (posted on September 30)."
1839200a38948050,2022-10-01T00:23:06+00:00,405 News on S&P 500,BBDO Japan,Communication & Sales,BBDO Asia,Changes,unparsed,,,,"Jan. 1, 2021",September 29,"within the existing contacts: Yoshihiro Nagai who is, will become on Jan. 1, 2021 (posted on September 29)."
1839200a38948050,2022-10-01T00:23:06+00:00,405 News on S&P 500,Cincinnati Financial,Insurance,,Changes,unparsed,,,,,September 29,"within the existing contacts:William Bahl, Director has passed away. We are deeply saddened (posted on September 29)."
1839200a38948050,2022-10-01T00:23:06+00:00,405 News on S&P 500,Xylem Applied Water Systems,Machinery,Xylem,Changes,unparsed,,,,,September 28,"within the existing contacts:Herman Valenzuela, Vice President, Quality and Continuous Improvement, is retiring (posted on September 28)."
1839200a38948050,2022-10-01T00:23:06+00:00,405 News on S&P 500,Walmart China,Retail,Walmart International,Changes,unparsed,,,,,September 14,"within the existing contacts: Qiao Jia Zeng, who was, is promoted to (posted on September 14)."
1839200a38948050,2022-10-01T00:23:06+00:00,405 News on S&P 500,Allspring Global Investments,Financial Services,Wells Fargo,Changes,unparsed,,,,,September 12,"within the existing contacts: Henrietta Pacquement who was, becomes (posted on September 12)."
1839200a38948050,2022-10-01T00:23:06+00:00,405 News on S&P 500,BrassCraft,Materials,Masco,Changes,unparsed,,,,,September 9,"within the existing contacts:George Werner, Vice President, Retail Sales, is retiring (posted on September 9)."
1839200a38948050,2022-10-01T00:23:06+00:00,405 News on S&P 500,Universal Robots,Machinery,Teradyne,Changes,unparsed,,,,"Dec. 31, 2020",September 5,"Gregory Smith who is, will become on Dec. 31, 2020 (posted on September 5)."
1839200a22f9e521,2022-10-01T00:23:08+00:00,1017 News on Russell 3000,Apple,Consumer Electronics,,Changes,unparsed,,,,,September 30,"within the existing contacts:Tony Blevins, who is Vice President of Procurement will soon leave the company (posted on September 30)."
1839200a22f9e521,2022-10-01T00:23:08+00:00,1017 News on Russell 3000,Lyell Immunopharma,Biotechnology,,Changes,unparsed,,,,,September 29,"New contacts posted: Rahsaan Thompson, has been added as Chief Legal Officer (posted on September 29)."
1839200a22f9e521,2022-10-01T00:23:08+00:00,1017 News on Russell 3000,Cincinnati Financial,Insurance,,Changes,unparsed,,,,,September 29,"within the existing contacts:William Bahl, Director has passed away. We are deeply saddened (posted on September 29)."
1839200a22f9e521,2022-10-01T00:23:08+00:00,1017 News on Russell 3000,Xylem Applied Water Systems,Machinery,Xylem,Changes,unparsed,,,,,September 28,"within the existing contacts:Herman Valenzuela, Vice President, Quality and Continuous Improvement, is retiring (posted on September 28)."
1839200a22f9e521,2022-10-01T00:23:08+00:00,1017 News on Russell 3000,Dime Community Bancshares,Banking,,Changes,unparsed,,,,,September 22,"within the existing contacts:Vincent Palagiano, Director, is retiring (posted on September 22)."
1839200a22f9e521,2022-10-01T00:23:08+00:00,1017 News on Russell 3000,West Elm,Retail,Williams-Sonoma,Changes,unparsed,,,,,September 16,"within the existing contacts:Alex Bellos, who is President will soon leave the company (posted on September 16)."
1839200a22f9e521,2022-10-01T00:23:08+00:00,1017 News on Russell 3000,Walmart China,Retail,Walmart International,Changes,unparsed,,,,,September 14,"within the existing contacts: Qiao Jia Zeng, who was, is promoted to (posted on September 14)."
1839200a22f9e521,2022-10-01T00:23:08+00:00,1017 News on Russell 3000,National Instruments,Software,,Changes,unparsed,,,,,September 14,"within the existing contacts:Karen Rapp, Executive Vice President and Chief Financial Officer, will retire in May 2023 (posted on September 14)."
1839200a22f9e521,2022-10-01T00:23:08+00:00,1017 News on Russell 3000,Allspring Global Investments,Financial Services,Wells Fargo,Changes,unparsed,,,,,September 12,"within the existing contacts: Henrietta Pacquement who was, becomes (posted on September 12)."
1839200a22f9e521,2022-10-01T00:23:08+00:00,1017 News on Russell 3000,BrassCraft,Materials,Masco,Changes,unparsed,,,,,September 9,"within the existing contacts:George Werner, Vice President, Retail Sales, is retiring (posted on September 9)."
1839200a22f9e521,2022-10-01T00:23:08+00:00,1017 News on Russell 3000,Bed Bath & Beyond,Retail,,Changes,unparsed,,,,,September 4,"Gustavo Arnal, Executive Vice President, Chief Financial Officer and Treasurer has passed away. We are deeply saddened (posted on September 4)."
1839200a22f9e521,2022-10-01T00:23:08+00:00,1017 News on Russell 3000,Universal Robots,Machinery,Teradyne,Changes,unparsed,,,,"Dec. 31, 2020",September 5,"Gregory Smith who is, will become on Dec. 31, 2020 (posted on September 5)."
1839200a22f9e521,2022-10-01T00:23:08+00:00,1017 News on Russell 3000,D.R. Horton,Construction,,Changes,unparsed,,,,,September 1,"within the existing contacts:Michael Hewatt, Outside Director has passed away. We are deeply saddened (posted on September 1)."
182f78124379a083,2022-08-31T23:23:17+00:00,938 News on Russell 3000,YouTube,Broadcasting,Google,Changes,unparsed,,,,,August 30,"within the existing contacts:Robert Kyncl, who is Chief Business Officer will soon leave the company (posted on August 30)."
182f78124379a083,2022-08-31T23:23:17+00:00,938 News on Russell 3000,Amalgamated Bank,Banking,,Changes,unparsed,,,,,August 30,"within the existing contacts:Sherry Williams, Executive Vice President, Chief Risk Officer, will leave the company in Oct. 2022 (posted on August 30)."
182f78124379a083,2022-08-31T23:23:17+00:00,938 News on Russell 3000,Allied Electronics,Consumer Electronics,RS Group,Changes,unparsed,,,,,August 30,"within the existing contacts:Andy Jackson, Chief Information Officer, is retiring (posted on August 30)."
182f78124379a083,2022-08-31T23:23:17+00:00,938 News on Russell 3000,Bioduro,Biotechnology,Pharmaceutical Product Development,Changes,unparsed,,,,,August 29,Firouz Asgarzadeh is promoted to Senior Vice President of Pharmaceutics (posted on August 29).
182f78124379a083,2022-08-31T23:23:17+00:00,938 News on Russell 3000,Store Capital,Real Estate,,Changes,unparsed,,,,,August 29,"within the existing contacts: Christopher Volk who was, becomes (posted on August 29)."
182f78124379a083,2022-08-31T23:23:17+00:00,938 News on Russell 3000,Myriad Genetics,Pharmaceuticals,,Changes,unparsed,,,,,August 23,"Thomas Slavin, who was, is promoted to (posted on August 23)."
182f78124379a083,2022-08-31T23:23:17+00:00,938 News on Russell 3000,Argan Inc,Construction,,Changes,unparsed,,,,,August 19,"Rainer Bosselmann, President, Chief Executive Officer and Chairman of the Board, is retiring (posted on August 19)."
182f78124379a083,2022-08-31T23:23:17+00:00,938 News on Russell 3000,Cogent Communications,Telecommunications,,Changes,unparsed,,,,,August 9,"within the existing contacts: Jean-Michel Slagmuylder who was, becomes (posted on August 9)."
182f78124379a083,2022-08-31T23:23:17+00:00,938 News on Russell 3000,Stanley Black & Decker,Machinery,,Changes,unparsed,,,,,August 5,"James Loree, President, Chief Executive Officer and Director, is retiring (posted on August 5)."
182f78124379a083,2022-08-31T23:23:17+00:00,938 News on Russell 3000,Winmark,Retail,,Changes,unparsed,,,,,August 4,"Paul Reyelts, Director, will leave the company in Apr. 2023 (posted on August 4)."
182f78124379a083,2022-08-31T23:23:17+00:00,938 News on Russell 3000,LaSalle,Real Estate,JLL,Changes,unparsed,,,,,August 2,"Jacques Gordon, Global Head of Research and Strategy, will retire in Dec. 2022 (posted on August 2)."
182f7811e8fd7968,2022-08-31T23:23:15+00:00,326 News on S&P 500,YouTube,Broadcasting,Google,Changes,unparsed,,,,,August 30,"within the existing contacts:Robert Kyncl, who is Chief Business Officer will soon leave the company (posted on August 30)."
182f7811e8fd7968,2022-08-31T23:23:15+00:00,326 News on S&P 500,Franklin Templeton Investments Australia,Holding,Franklin Templeton Investments APAC,Changes,unparsed,,,,,August 30,"within the existing contacts: Felicity Nicholson who was, becomes (posted on August 30)."
182f7811e8fd7968,2022-08-31T23:23:15+00:00,326 News on S&P 500,Bioduro,Biotechnology,Pharmaceutical Product Development,Changes,unparsed,,,,,August 29,Firouz Asgarzadeh is promoted to Senior Vice President of Pharmaceutics (posted on August 29).
182f7811e379292a,2022-08-31T23:23:16+00:00,384 News on Global Fortune 500,Barclays UK,Banking,Barclays,Changes,unparsed,,,,,August 31,"within the existing contacts:Susan Allen, Head of Customer Transformation, will leave the company in Jan. 2023 (posted on August 31)."
182f7811e379292a,2022-08-31T23:23:16+00:00,384 News on Global Fortune 500,Aviva,Insurance,,Changes,unparsed,,,,,August 26,"within the existing contacts:Alison Rayner, Group Compliance and Operational Risk Director, will leave the company in Feb. 2023 (posted on August 26)."
182f7811e379292a,2022-08-31T23:23:16+00:00,384 News on Global Fortune 500,Huawei Technologies International,Telecommunications,Huawei Technologies,Changes,unparsed,,,,,August 22,"within the existing contacts: Loise Tamalgo who was, becomes (posted on August 22)."
182f7811e379292a,2022-08-31T23:23:16+00:00,384 News on Global Fortune 500,Vodafone UK,Telecommunications,Vodafone Europe,Changes,unparsed,,,,,August 17,"within the existing contacts: Nick Gliddon who was, becomes (posted on August 17)."
182f7811e379292a,2022-08-31T23:23:16+00:00,384 News on Global Fortune 500,Swiss Re Australia & NZ,Reinsurance,Swiss Re Asia,Changes,unparsed,,,,,August 11,"within the existing contacts:Sharon Ooi, Managing Director, will leave the company in Jan. 2023 (posted on August 11)."
182f7811e379292a,2022-08-31T23:23:16+00:00,384 News on Global Fortune 500,Sony Pictures Networks India,Broadcasting,Sony Pictures Television,Changes,unparsed,,,,,August 11,"within the existing contacts:Rohit Gupta, Chief Revenue Officer of Ad Sales and International Business, is retiring (posted on August 11)."
182f7811e379292a,2022-08-31T23:23:16+00:00,384 News on Global Fortune 500,Fannie Mae,Banking,,Changes,unparsed,,,,,August 11,"within the existing contacts:Doug Watt, Senior Vice President and Chief Audit Executive, will retire in Nov. 2022 (posted on August 11)."
182f7811e379292a,2022-08-31T23:23:16+00:00,384 News on Global Fortune 500,Alibaba Group,Retail,,Changes,unparsed,,,,,August 4,"within the existing contacts:Chee Hwa Tung, Independent Director, will leave the company in Dec. 2022 (posted on August 4)."
182f7811e379292a,2022-08-31T23:23:16+00:00,384 News on Global Fortune 500,The Giant Company,Retail,Ahold Delhaize Europe & Indonesia,Changes,unparsed,,,,,August 2,New contacts posted:Daren Russ is promoted to Vice President of Omnichannel Operations (posted on August 2).
182f7811e379292a,2022-08-31T23:23:16+00:00,384 News on Global Fortune 500,The Giant Company,Retail,Ahold Delhaize Europe & Indonesia,Changes,unparsed,,,,,August 2,Manuel Haro is promoted to Vice President of Finance and Strategy (posted on August 2).
18257dbd52806b45,2022-07-31T23:23:31+00:00,809 News on Russell 3000,Byline Bancorp,Banking,,Changes,unparsed,,,,,July 29,"Lindsay Corby, Chief Financial Officer, will leave the company in Sep. 2022 (posted on July 29)."
18257dbd52806b45,2022-07-31T23:23:31+00:00,809 News on Russell 3000,Aon France,Insurance,Aon,Changes,unparsed,,,,,July 27,"within the existing contacts:Laurent Belhout, who is Chief Executive Officer will soon leave the company (posted on July 27)."
18257dbd52806b45,2022-07-31T23:23:31+00:00,809 News on Russell 3000,Butterfield Group,Banking,,Changes,unparsed,,,,,July 26,"within the existing contacts:Michael Covell, Director, is retiring (posted on July 26)."
18257dbd52806b45,2022-07-31T23:23:31+00:00,809 News on Russell 3000,Netflix,Broadcasting,,Changes,unparsed,,,,,July 22,"within the existing contacts:Todd Yellin, Vice President, Product, will leave the company in Sep. 2022 (posted on July 22)."
18257dbd52806b45,2022-07-31T23:23:31+00:00,809 News on Russell 3000,FCB New Zealand,Communication & Sales,FCB,Changes,unparsed,,,,,July 21,"within the existing contacts: David Shirley, who was, is promoted to (posted on July 21)."
18257dbd52806b45,2022-07-31T23:23:31+00:00,809 News on Russell 3000,Clemenger BBDO,Communication & Sales,Clemenger Group,Changes,unparsed,,,,,July 4,"Christine Gannon, who was, is promoted to (posted on July 4)."
18257dbd52806b45,2022-07-31T23:23:31+00:00,809 News on Russell 3000,"Morgan Stanley Private Bank, NA",Banking,Morgan Stanley,Changes,unparsed,,,,,July 12,"within the existing contacts: Shelley O'Connor who was, becomes (posted on July 12)."
18257dbd52806b45,2022-07-31T23:23:31+00:00,809 News on Russell 3000,Zoom Video Communications,Telecommunications,,Changes,unparsed,,,,,July 1,"within the existing contacts:Kimberly Hammonds, Director has passed away. We are deeply saddened (posted on July 1)."
18257dbd52806b45,2022-07-31T23:23:31+00:00,809 News on Russell 3000,Oracle,Software,,Changes,unparsed,,,,,July 4,"within the existing contacts:Dorian Daley, Executive Vice President and General Counsel, will leave the company in Aug. 2022 (posted on July 4)."
18257dbd52806b45,2022-07-31T23:23:31+00:00,809 News on Russell 3000,Donegal,Insurance,,Changes,unparsed,,,,,July 1,"within the existing contacts:Jeffrey Jacobsen, Senior Vice President, Personal Lines Underwriting, will retire in Jan. 2023 (posted on July 1)."
18257dbd52806b45,2022-07-31T23:23:31+00:00,809 News on Russell 3000,Skillz,Video Games,,Changes,unparsed,,,,,July 1,"within the existing contacts:Ian Lee, who is Chief Financial Officer will soon leave the company (posted on July 1)."
18257dbd4eefb33c,2022-07-31T23:23:30+00:00,356 News on Global Fortune 500,Protective Insurance,Insurance,Progressive,Changes,unparsed,,,,,July 27,"within the existing contacts: John Nichols who was, becomes (posted on July 27)."
18257dbd4eefb33c,2022-07-31T23:23:30+00:00,356 News on Global Fortune 500,Protective Insurance,Insurance,Progressive,Changes,unparsed,,,,,July 27,"Stuart Bilton who was, becomes (posted on July 27)."
18257dbd4eefb33c,2022-07-31T23:23:30+00:00,356 News on Global Fortune 500,Netflix,Broadcasting,,Changes,unparsed,,,,,July 22,"within the existing contacts:Todd Yellin, Vice President, Product, will leave the company in Sep. 2022 (posted on July 22)."
18257dbd4eefb33c,2022-07-31T23:23:30+00:00,356 News on Global Fortune 500,ElipsLife,Insurance,Swiss Re Corporate Solutions EMEA,Changes,unparsed,,,,,July 19,"within the existing contacts: Julien Descombes who was, becomes (posted on July 19)."
18257dbd4eefb33c,2022-07-31T23:23:30+00:00,356 News on Global Fortune 500,UBS Global Wealth Management,Financial Services,UBS,Changes,unparsed,,,,,July 13,"within the existing contacts:Tom Naratil, Co-President, will leave the company in Oct. 2022 (posted on July 13)."
18257dbd4eefb33c,2022-07-31T23:23:30+00:00,356 News on Global Fortune 500,"Morgan Stanley Private Bank, NA",Banking,Morgan Stanley,Changes,unparsed,,,,,July 12,"within the existing contacts: Shelley O'Connor who was, becomes (posted on July 12)."
18257dbd4eefb33c,2022-07-31T23:23:30+00:00,356 News on Global Fortune 500,Sainsbury's,Retail,,Changes,unparsed,,,,,July 5,"Kevin O'Byrne, Chief Financial Officer and Director, will leave the company in Mar. 2023 (posted on July 5)."
18257dbd4eefb33c,2022-07-31T23:23:30+00:00,356 News on Global Fortune 500,Oracle,Software,,Changes,unparsed,,,,,July 4,"within the existing contacts:Dorian Daley, Executive Vice President and General Counsel, will leave the company in Aug. 2022 (posted on July 4)."
18257dbd41d0aebe,2022-07-31T23:23:29+00:00,293 News on S&P 500,Protective Insurance,Insurance,Progressive,Changes,unparsed,,,,,July 27,"within the existing contacts: John Nichols who was, becomes (posted on July 27)."
18257dbd41d0aebe,2022-07-31T23:23:29+00:00,293 News on S&P 500,Protective Insurance,Insurance,Progressive,Changes,unparsed,,,,,July 27,"Stuart Bilton who was, becomes (posted on July 27)."
18257dbd41d0aebe,2022-07-31T23:23:29+00:00,293 News on S&P 500,Netflix,Broadcasting,,Changes,unparsed,,,,,July 22,"within the existing contacts:Todd Yellin, Vice President, Product, will leave the company in Sep. 2022 (posted on July 22)."
18257dbd41d0aebe,2022-07-31T23:23:29+00:00,293 News on S&P 500,FCB New Zealand,Communication & Sales,FCB,Changes,unparsed,,,,,July 21,"within the existing contacts: David Shirley, who was, is promoted to (posted on July 21)."
18257dbd41d0aebe,2022-07-31T23:23:29+00:00,293 News on S&P 500,Clemenger BBDO,Communication & Sales,Clemenger Group,Changes,unparsed,,,,,July 4,"Christine Gannon, who was, is promoted to (posted on July 4)."
18257dbd41d0aebe,2022-07-31T23:23:29+00:00,293 News on S&P 500,"Morgan Stanley Private Bank, NA",Banking,Morgan Stanley,Changes,unparsed,,,,,July 12,"within the existing contacts: Shelley O'Connor who was, becomes (posted on July 12)."
18257dbd41d0aebe,2022-07-31T23:23:29+00:00,293 News on S&P 500,Oracle,Software,,Changes,unparsed,,,,,July 4,"within the existing contacts:Dorian Daley, Executive Vice President and General Counsel, will leave the company in Aug. 2022 (posted on July 4)."
